name,category,longitude,latitude,time
Home,"",151.193100438938,-33.8818724364475,2017-02-18T18:37:00.973Z
Home,"",151.193107896678,-33.8817420566912,2017-02-18T18:38:00.973Z
Home,"",151.193157285996,-33.8816727100279,2017-02-18T18:39:00.973Z
Home,"",151.192981185125,-33.8815319821436,2017-02-18T18:40:00.973Z
Home,"",151.192761379998,-33.8818141051087,2017-02-18T18:41:00.973Z
Home,"",151.193020859957,-33.8818209481968,2017-02-18T18:42:00.973Z
Home,"",151.193065635118,-33.8818511463777,2017-02-18T18:43:00.973Z
Home,"",151.193084958652,-33.881726876745,2017-02-18T18:44:00.973Z
Home,"",151.192979598805,-33.881760366678,2017-02-18T18:45:00.973Z
Home,"",151.193129554401,-33.8818978931093,2017-02-18T18:46:00.973Z
Home,"",151.19306888428,-33.8816767747353,2017-02-18T18:47:00.973Z
Home,"",151.193171918356,-33.8817586489838,2017-02-18T18:48:00.973Z
Home,"",151.193061858018,-33.8817329144087,2017-02-18T18:49:00.973Z
Home,"",151.192906617858,-33.8818052391806,2017-02-18T18:50:00.973Z
Home,"",151.193147761601,-33.8817074271131,2017-02-18T18:51:00.973Z
Home,"",151.193136105042,-33.8817198940804,2017-02-18T18:52:00.973Z
Home,"",151.193012822525,-33.8819723471938,2017-02-18T18:53:00.973Z
Home,"",151.192804833445,-33.8818210801519,2017-02-18T18:54:00.973Z
Home,"",151.193128698433,-33.8817901460136,2017-02-18T18:55:00.973Z
Home,"",151.192927073183,-33.8818668420582,2017-02-18T18:56:00.973Z
Home,"",151.192938807683,-33.8817102229215,2017-02-18T18:57:00.973Z
Home,"",151.193035878215,-33.8816658716997,2017-02-18T18:58:00.973Z
Home,"",151.192976481066,-33.8817454266461,2017-02-18T18:59:00.973Z
Home,"",151.192861757588,-33.8816908997676,2017-02-18T19:00:00.973Z
Home,"",151.192878414867,-33.8816913456628,2017-02-18T19:01:00.973Z
Home,"",151.193166761762,-33.8816841886563,2017-02-18T19:02:00.973Z
Home,"",151.19276569017,-33.8816956218406,2017-02-18T19:03:00.973Z
Home,"",151.193151699175,-33.8817805966961,2017-02-18T19:04:00.973Z
Home,"",151.192934228589,-33.8817649375507,2017-02-18T19:05:00.973Z
Home,"",151.193069174722,-33.8817297907923,2017-02-18T19:06:00.973Z
Home,"",151.193016080444,-33.881911609626,2017-02-18T19:07:00.973Z
Home,"",151.193131873877,-33.8818459367704,2017-02-18T19:08:00.973Z
Home,"",151.193031765141,-33.8816513008347,2017-02-18T19:09:00.973Z
Home,"",151.193022962259,-33.8817984288993,2017-02-18T19:10:00.973Z
Home,"",151.192859375536,-33.8818235405801,2017-02-18T19:11:00.973Z
Home,"",151.193060478549,-33.8817816114317,2017-02-18T19:12:00.973Z
Home,"",151.192937347373,-33.8818909191222,2017-02-18T19:13:00.973Z
Home,"",151.193099345875,-33.8816331539487,2017-02-18T19:14:00.973Z
Home,"",151.192867310923,-33.8817816463697,2017-02-18T19:15:00.973Z
Home,"",151.192859588352,-33.881796995679,2017-02-18T19:16:00.973Z
Home,"",151.193246003139,-33.8817503622259,2017-02-18T19:17:00.973Z
Home,"",151.193019654589,-33.8817145338373,2017-02-18T19:18:00.973Z
Home,"",151.193090518399,-33.8818013687397,2017-02-18T19:19:00.973Z
Home,"",151.193080332931,-33.8817911020568,2017-02-18T19:20:00.973Z
Home,"",151.19302706328,-33.8818070550093,2017-02-18T19:21:00.973Z
Home,"",151.192836344819,-33.8817421678671,2017-02-18T19:22:00.973Z
Home,"",151.193021557513,-33.8817330535016,2017-02-18T19:23:00.973Z
Home,"",151.192964742727,-33.881761150216,2017-02-18T19:24:00.973Z
Home,"",151.192943056019,-33.8819084368488,2017-02-18T19:25:00.973Z
Home,"",151.192805580233,-33.8817982454374,2017-02-18T19:26:00.973Z
Home,"",151.192947821171,-33.8817400522688,2017-02-18T19:27:00.973Z
Home,"",151.193046714057,-33.8819004357667,2017-02-18T19:28:00.973Z
Home,"",151.19312122733,-33.8816884397885,2017-02-18T19:29:00.973Z
Home,"",151.193011168816,-33.8817781688538,2017-02-18T19:30:00.973Z
Home,"",151.193101090155,-33.8816215555625,2017-02-18T19:31:00.973Z
Home,"",151.193056563223,-33.8817551521133,2017-02-18T19:32:00.973Z
Home,"",151.193077543889,-33.8816360716915,2017-02-18T19:33:00.973Z
Home,"",151.19306253713,-33.8816471338927,2017-02-18T19:34:00.973Z
Home,"",151.192904622188,-33.8816351706528,2017-02-18T19:35:00.973Z
Home,"",151.193018897873,-33.8818852531452,2017-02-18T19:36:00.973Z
Home,"",151.193073732368,-33.8817220702879,2017-02-18T19:37:00.973Z
Home,"",151.193109019327,-33.8816546073382,2017-02-18T19:38:00.973Z
Home,"",151.192954482911,-33.881761278251,2017-02-18T19:39:00.973Z
Home,"",151.192959069903,-33.8816554288092,2017-02-18T19:40:00.973Z
Home,"",151.193121140754,-33.8817382280658,2017-02-18T19:41:00.973Z
Home,"",151.193138862014,-33.8819392353927,2017-02-18T19:42:00.973Z
Home,"",151.193090255085,-33.8816193328087,2017-02-18T19:43:00.973Z
Home,"",151.192949619613,-33.8819667496337,2017-02-18T19:44:00.973Z
Home,"",151.193118908446,-33.8818577626711,2017-02-18T19:45:00.973Z
Home,"",151.192939250843,-33.8817300537984,2017-02-18T19:46:00.973Z
Home,"",151.192936802155,-33.8818094957104,2017-02-18T19:47:00.973Z
Home,"",151.192966536888,-33.8819003176792,2017-02-18T19:48:00.973Z
Home,"",151.193151666995,-33.8817860311961,2017-02-18T19:49:00.973Z
Home,"",151.193103013385,-33.8817351662872,2017-02-18T19:50:00.973Z
Home,"",151.193057292823,-33.8818428130821,2017-02-18T19:51:00.973Z
Home,"",151.19318174104,-33.8816164688413,2017-02-18T19:52:00.973Z
Home,"",151.193115154395,-33.8819098766724,2017-02-18T19:53:00.973Z
Home,"",151.193026397557,-33.8817246768665,2017-02-18T19:54:00.973Z
Home,"",151.193035332653,-33.8816698048729,2017-02-18T19:55:00.973Z
Home,"",151.192947867509,-33.8816835329264,2017-02-18T19:56:00.973Z
Home,"",151.192870174579,-33.8819000472721,2017-02-18T19:57:00.973Z
Home,"",151.192992377743,-33.8816858954443,2017-02-18T19:58:00.973Z
Home,"",151.193044620063,-33.8817581545635,2017-02-18T19:59:00.973Z
Home,"",151.192942096438,-33.881800093984,2017-02-18T20:00:00.973Z
Home,"",151.192929464038,-33.8819407321664,2017-02-18T20:01:00.973Z
Home,"",151.192924890059,-33.8815723665134,2017-02-18T20:02:00.973Z
Home,"",151.192920144479,-33.8816834815146,2017-02-18T20:03:00.973Z
Home,"",151.193020370351,-33.8817817936813,2017-02-18T20:04:00.973Z
Home,"",151.192946194443,-33.8816807589673,2017-02-18T20:05:00.973Z
Home,"",151.193159323414,-33.8819496426406,2017-02-18T20:06:00.973Z
Home,"",151.193131091959,-33.8818013989784,2017-02-18T20:07:00.973Z
Home,"",151.192999083027,-33.8816242200727,2017-02-18T20:08:00.973Z
Home,"",151.193008460653,-33.8817836507528,2017-02-18T20:09:00.973Z
Home,"",151.193193177825,-33.8820644307631,2017-02-18T20:10:00.973Z
Home,"",151.192938894456,-33.8817831813125,2017-02-18T20:11:00.973Z
Home,"",151.192983944126,-33.8817682729942,2017-02-18T20:12:00.973Z
Home,"",151.193095679915,-33.8818435943725,2017-02-18T20:13:00.973Z
Home,"",151.193007210116,-33.8817951906782,2017-02-18T20:14:00.973Z
Home,"",151.192987234805,-33.8818024822242,2017-02-18T20:15:00.973Z
Home,"",151.193079314172,-33.881646233864,2017-02-18T20:16:00.973Z
Home,"",151.193100598165,-33.8816174276068,2017-02-18T20:17:00.973Z
Home,"",151.193059349615,-33.8818923588928,2017-02-18T20:18:00.973Z
Home,"",151.193127000195,-33.8817457135086,2017-02-18T20:19:00.973Z
Home,"",151.193114204437,-33.8817665733492,2017-02-18T20:20:00.973Z
Home,"",151.19306861851,-33.8819046945397,2017-02-18T20:21:00.973Z
Home,"",151.192987290862,-33.8818181357699,2017-02-18T20:22:00.973Z
Home,"",151.193035135918,-33.8817669982903,2017-02-18T20:23:00.973Z
Home,"",151.192930082707,-33.8817344642714,2017-02-18T20:24:00.973Z
Home,"",151.192966471274,-33.8817204293881,2017-02-18T20:25:00.973Z
Home,"",151.192886338556,-33.8817420345632,2017-02-18T20:26:00.973Z
Home,"",151.192995726562,-33.881684837294,2017-02-18T20:27:00.973Z
Home,"",151.192896489291,-33.8818139184477,2017-02-18T20:28:00.973Z
Home,"",151.193014441278,-33.8816294065004,2017-02-18T20:29:00.973Z
Home,"",151.193025063408,-33.881601955193,2017-02-18T20:30:00.973Z
Home,"",151.192982758741,-33.8818267852648,2017-02-18T20:31:00.973Z
Home,"",151.192940860659,-33.8816922911088,2017-02-18T20:32:00.973Z
Home,"",151.193121894306,-33.8818061964593,2017-02-18T20:33:00.973Z
Home,"",151.192957848231,-33.8817426307522,2017-02-18T20:34:00.973Z
Home,"",151.193066506418,-33.881803216656,2017-02-18T20:35:00.973Z
Home,"",151.193189403461,-33.8816158153325,2017-02-18T20:36:00.973Z
Home,"",151.193012487154,-33.8817849486516,2017-02-18T20:37:00.973Z
Home,"",151.193111551501,-33.8818033329809,2017-02-18T20:38:00.973Z
Home,"",151.193034251668,-33.8820137682563,2017-02-18T20:39:00.973Z
Home,"",151.192937006506,-33.8817076702845,2017-02-18T20:40:00.973Z
Home,"",151.193055201153,-33.8815944584921,2017-02-18T20:41:00.973Z
Home,"",151.19291843438,-33.8816976833035,2017-02-18T20:42:00.973Z
Home,"",151.193022458184,-33.8816876241241,2017-02-18T20:43:00.973Z
Home,"",151.192988825552,-33.8819039861848,2017-02-18T20:44:00.973Z
Home,"",151.19284689193,-33.8817198770169,2017-02-18T20:45:00.973Z
Home,"",151.193248480943,-33.8816919343639,2017-02-18T20:46:00.973Z
Home,"",151.192992587105,-33.8819606100309,2017-02-18T20:47:00.973Z
Home,"",151.193037138634,-33.8819202932855,2017-02-18T20:48:00.973Z
Home,"",151.192846876263,-33.8816993547679,2017-02-18T20:49:00.973Z
Home,"",151.193020622556,-33.8814808915365,2017-02-18T20:50:00.973Z
Home,"",151.192925691141,-33.8817400226851,2017-02-18T20:51:00.973Z
Home,"",151.192923333715,-33.8817679429656,2017-02-18T20:52:00.973Z
Home,"",151.192947700695,-33.8818386485632,2017-02-18T20:53:00.973Z
Home,"",151.193016920938,-33.8817970759204,2017-02-18T20:54:00.973Z
Home,"",151.193163218828,-33.8817533057404,2017-02-18T20:55:00.973Z
Home,"",151.193246444516,-33.8816037193304,2017-02-18T20:56:00.973Z
Home,"",151.193101353406,-33.8817675776015,2017-02-18T20:57:00.973Z
Home,"",151.193076237927,-33.8819764770261,2017-02-18T20:58:00.973Z
Home,"",151.193099187273,-33.8817440881172,2017-02-18T20:59:00.973Z
Home,"",151.192967495134,-33.8817983986279,2017-02-18T21:00:00.973Z
Home,"",151.193258379968,-33.8818814782773,2017-02-18T21:01:00.973Z
Home,"",151.192853487455,-33.8818158687626,2017-02-18T21:02:00.973Z
Home,"",151.192951185236,-33.8815575465903,2017-02-18T21:03:00.973Z
Home,"",151.192697596597,-33.8816535927322,2017-02-18T21:04:00.973Z
Home,"",151.193036991963,-33.8817537428346,2017-02-18T21:05:00.973Z
Home,"",151.192965715746,-33.8817273441392,2017-02-18T21:06:00.973Z
Home,"",151.193178402614,-33.8818181015533,2017-02-18T21:07:00.973Z
Home,"",151.193146784844,-33.8816879301894,2017-02-18T21:08:00.973Z
Home,"",151.192982300058,-33.8815979780763,2017-02-18T21:09:00.973Z
Home,"",151.193098623512,-33.8818726821286,2017-02-18T21:10:00.973Z
Home,"",151.193130014582,-33.8817297502837,2017-02-18T21:11:00.973Z
Home,"",151.193180245873,-33.8817426672924,2017-02-18T21:12:00.973Z
Home,"",151.193097221385,-33.8816774143325,2017-02-18T21:13:00.973Z
Home,"",151.192999476903,-33.8816162265894,2017-02-18T21:14:00.973Z
Home,"",151.193016026394,-33.8817696609072,2017-02-18T21:15:00.973Z
Home,"",151.19296777839,-33.8818761159127,2017-02-18T21:16:00.973Z
Home,"",151.193125660152,-33.8816331655913,2017-02-18T21:17:00.973Z
Home,"",151.192817249372,-33.8817797902131,2017-02-18T21:18:00.973Z
Home,"",151.193054181336,-33.8817015218862,2017-02-18T21:19:00.973Z
Home,"",151.193068423355,-33.881600494862,2017-02-18T21:20:00.973Z
Home,"",151.193107774138,-33.8818895070418,2017-02-18T21:21:00.973Z
Home,"",151.193193856683,-33.8819163230366,2017-02-18T21:22:00.973Z
Home,"",151.192965672399,-33.8816782972759,2017-02-18T21:23:00.973Z
Home,"",151.193060134887,-33.8816981524754,2017-02-18T21:24:00.973Z
Home,"",151.192830132403,-33.8817607404481,2017-02-18T21:25:00.973Z
Home,"",151.193057158113,-33.881618401741,2017-02-18T21:26:00.973Z
Home,"",151.193111207513,-33.88190391336,2017-02-18T21:27:00.973Z
Home,"",151.193026009698,-33.8816020679007,2017-02-18T21:28:00.973Z
Home,"",151.193149321617,-33.8817481548222,2017-02-18T21:29:00.973Z
Home,"",151.193068962958,-33.8819775729321,2017-02-18T21:30:00.973Z
Home,"",151.193145693305,-33.8818442375793,2017-02-18T21:31:00.973Z
Home,"",151.193041844486,-33.8817663871079,2017-02-18T21:32:00.973Z
Home,"",151.193070034295,-33.8817836966638,2017-02-18T21:33:00.973Z
Home,"",151.193100202867,-33.8816360936354,2017-02-18T21:34:00.973Z
Home,"",151.193054734634,-33.8817683676978,2017-02-18T21:35:00.973Z
Home,"",151.193014985758,-33.8815560184301,2017-02-18T21:36:00.973Z
Home,"",151.193126280179,-33.8816445793263,2017-02-18T21:37:00.973Z
Home,"",151.193072257638,-33.8817340113587,2017-02-18T21:38:00.973Z
Home,"",151.193040482076,-33.881702097197,2017-02-18T21:39:00.973Z
Home,"",151.193002202782,-33.8818708320207,2017-02-18T21:40:00.973Z
Home,"",151.193247496848,-33.8815325274225,2017-02-18T21:41:00.973Z
Home,"",151.192946488454,-33.8818110504216,2017-02-18T21:42:00.973Z
Home,"",151.192945859602,-33.8819490929806,2017-02-18T21:43:00.973Z
Home,"",151.193022055052,-33.8818321935088,2017-02-18T21:44:00.973Z
Home,"",151.193125664586,-33.8817274007591,2017-02-18T21:45:00.973Z
Home,"",151.19301531531,-33.8817577310082,2017-02-18T21:46:00.973Z
Home,"",151.193001698064,-33.881730574152,2017-02-18T21:47:00.973Z
Home,"",151.192984737099,-33.8815944298597,2017-02-18T21:48:00.973Z
Home,"",151.193126423891,-33.8817966389185,2017-02-18T21:49:00.973Z
Home,"",151.193060608966,-33.8817621883594,2017-02-18T21:50:00.973Z
Home,"",151.193167348774,-33.8817602482072,2017-02-18T21:51:00.973Z
Home,"",151.192912468847,-33.8817677696622,2017-02-18T21:52:00.973Z
Home,"",151.193048702701,-33.8816821056961,2017-02-18T21:53:00.973Z
Home,"",151.193105064416,-33.881829233632,2017-02-18T21:54:00.973Z
Home,"",151.193028606978,-33.881660794288,2017-02-18T21:55:00.973Z
Home,"",151.192805277448,-33.8816578269514,2017-02-18T21:56:00.973Z
Home,"",151.19300998342,-33.8817353666283,2017-02-18T21:57:00.973Z
Home,"",151.193056994714,-33.8817314482521,2017-02-18T21:58:00.973Z
Home,"",151.192886284661,-33.88189417115,2017-02-18T21:59:00.973Z
Home,"",151.192976045481,-33.881707389295,2017-02-18T22:00:00.973Z
Home,"",151.193225785341,-33.8816681703768,2017-02-18T22:01:00.973Z
Home,"",151.192894846975,-33.8817447195656,2017-02-18T22:02:00.973Z
Home,"",151.192835179931,-33.8818742403041,2017-02-18T22:03:00.973Z
Home,"",151.19295426658,-33.8817842890441,2017-02-18T22:04:00.973Z
Home,"",151.193059180241,-33.8817445826952,2017-02-18T22:05:00.973Z
Home,"",151.192955013004,-33.8817584542822,2017-02-18T22:06:00.973Z
Home,"",151.193078210935,-33.8816476727573,2017-02-18T22:07:00.973Z
Home,"",151.19281587323,-33.8817529919287,2017-02-18T22:08:00.973Z
Home,"",151.193107295091,-33.8819580990485,2017-02-18T22:09:00.973Z
Home,"",151.19295139727,-33.8817161428343,2017-02-18T22:10:00.973Z
Home,"",151.193132842549,-33.8817808637795,2017-02-18T22:11:00.973Z
Home,"",151.193022711661,-33.8817295959637,2017-02-18T22:12:00.973Z
Home,"",151.193003518142,-33.8816171571265,2017-02-18T22:13:00.973Z
Home,"",151.193061155285,-33.8817186811532,2017-02-18T22:14:00.973Z
Home,"",151.193096789991,-33.8817197034315,2017-02-18T22:15:00.973Z
Home,"",151.19294779097,-33.8816960363678,2017-02-18T22:16:00.973Z
Home,"",151.193042718462,-33.8818789157692,2017-02-18T22:17:00.973Z
Home,"",151.193050643391,-33.8816486864359,2017-02-18T22:18:00.973Z
Home,"",151.192895457317,-33.8817739262095,2017-02-18T22:19:00.973Z
Home,"",151.193002851184,-33.8818193082942,2017-02-18T22:20:00.973Z
Home,"",151.192876904862,-33.881781168383,2017-02-18T22:21:00.973Z
Home,"",151.19293329842,-33.8816217688527,2017-02-18T22:22:00.973Z
Home,"",151.192969008954,-33.8817928134995,2017-02-18T22:23:00.973Z
Home,"",151.192906367803,-33.8817881585645,2017-02-18T22:24:00.973Z
Home,"",151.193054201225,-33.8817637917229,2017-02-18T22:25:00.973Z
Home,"",151.193117896024,-33.881824811554,2017-02-18T22:26:00.973Z
Home,"",151.193166644627,-33.881705899285,2017-02-18T22:27:00.973Z
Home,"",151.192966771565,-33.8815822453045,2017-02-18T22:28:00.973Z
Home,"",151.19315834744,-33.8816989384176,2017-02-18T22:29:00.973Z
Home,"",151.192893233197,-33.8817599903983,2017-02-18T22:30:00.973Z
Home,"",151.193068719144,-33.881857820095,2017-02-18T22:31:00.973Z
Home,"",151.193046739912,-33.8817637752232,2017-02-18T22:32:00.973Z
Home,"",151.193053934958,-33.8817294133605,2017-02-18T22:33:00.973Z
Home,"",151.19319439811,-33.8818196704876,2017-02-18T22:34:00.973Z
Home,"",151.193011439193,-33.8818995079887,2017-02-18T22:35:00.973Z
Home,"",151.193021481257,-33.8818458336261,2017-02-18T22:36:00.973Z
Home,"",151.193062575957,-33.881628866759,2017-02-18T22:37:00.973Z
Home,"",151.192738455629,-33.88179926214,2017-02-18T22:38:00.973Z
Home,"",151.192935535335,-33.8817522856838,2017-02-18T22:39:00.973Z
Home,"",151.193104786081,-33.8818721058061,2017-02-18T22:40:00.973Z
Home,"",151.192875679663,-33.8817686867341,2017-02-18T22:41:00.973Z
Home,"",151.193020189608,-33.8819442998504,2017-02-18T22:42:00.973Z
Home,"",151.192889366352,-33.8816848831696,2017-02-18T22:43:00.973Z
Home,"",151.193206875422,-33.8817171466789,2017-02-18T22:44:00.973Z
Home,"",151.193177605874,-33.8817599047245,2017-02-18T22:45:00.973Z
Home,"",151.192865924689,-33.8816887489333,2017-02-18T22:46:00.973Z
Home,"",151.193034579975,-33.8818951209534,2017-02-18T22:47:00.973Z
Home,"",151.192847731407,-33.8818268360829,2017-02-18T22:48:00.973Z
Home,"",151.192945043695,-33.8819886570573,2017-02-18T22:49:00.973Z
Home,"",151.192996878937,-33.8817187696061,2017-02-18T22:50:00.973Z
Home,"",151.1929160439,-33.8816079242067,2017-02-18T22:51:00.973Z
Home,"",151.193167760188,-33.8816632609909,2017-02-18T22:52:00.973Z
Home,"",151.193071790443,-33.881590753505,2017-02-18T22:53:00.973Z
Home,"",151.192966464243,-33.8817124217968,2017-02-18T22:54:00.973Z
Home,"",151.193038338657,-33.8817890455814,2017-02-18T22:55:00.973Z
Home,"",151.193096873881,-33.8818801032987,2017-02-18T22:56:00.973Z
Home,"",151.193008101861,-33.8817184957938,2017-02-18T22:57:00.973Z
Home,"",151.193056312725,-33.8818255165024,2017-02-18T22:58:00.973Z
Home,"",151.193004525831,-33.8818198482213,2017-02-18T22:59:00.973Z
Home,"",151.193114248805,-33.8816617240494,2017-02-18T23:00:00.973Z
Home,"",151.193216480903,-33.8816290214798,2017-02-18T23:01:00.973Z
Home,"",151.192829755527,-33.8816937331253,2017-02-18T23:02:00.973Z
Home,"",151.193069500365,-33.8815987737873,2017-02-18T23:03:00.973Z
Home,"",151.19276240931,-33.8818112874657,2017-02-18T23:04:00.973Z
Home,"",151.193096351822,-33.8817842032199,2017-02-18T23:05:00.973Z
Home,"",151.192919148375,-33.8817564903727,2017-02-18T23:06:00.973Z
Home,"",151.193047998764,-33.8815935089572,2017-02-18T23:07:00.973Z
Home,"",151.192983414059,-33.8815902567628,2017-02-18T23:08:00.973Z
Home,"",151.193013853752,-33.8817496139624,2017-02-18T23:09:00.973Z
Home,"",151.193048163239,-33.8816811734106,2017-02-18T23:10:00.973Z
Home,"",151.193026340907,-33.8817269696254,2017-02-18T23:11:00.973Z
Home,"",151.193037051842,-33.8818040679455,2017-02-18T23:12:00.973Z
Home,"",151.193018059899,-33.8816816662039,2017-02-18T23:13:00.973Z
Home,"",151.193239927813,-33.881654738065,2017-02-18T23:14:00.973Z
Home,"",151.193002922518,-33.8817870449288,2017-02-18T23:15:00.973Z
Home,"",151.192888955747,-33.8816808978846,2017-02-18T23:16:00.973Z
Home,"",151.193138077231,-33.8817279509538,2017-02-18T23:17:00.973Z
Home,"",151.192927826646,-33.8817084017814,2017-02-18T23:18:00.973Z
Home,"",151.19285369506,-33.8816987143911,2017-02-18T23:19:00.973Z
Home,"",151.193023227724,-33.8817349626684,2017-02-18T23:20:00.973Z
Home,"",151.193136072077,-33.8817036644155,2017-02-18T23:21:00.973Z
Home,"",151.19308776536,-33.8817103394505,2017-02-18T23:22:00.973Z
Home,"",151.192937774673,-33.8816846914413,2017-02-18T23:23:00.973Z
Home,"",151.192921305952,-33.8817067976572,2017-02-18T23:24:00.973Z
Home,"",151.192923118568,-33.8818635387228,2017-02-18T23:25:00.973Z
Home,"",151.193134172583,-33.8818384928601,2017-02-18T23:26:00.973Z
Home,"",151.192988314905,-33.881710431172,2017-02-18T23:27:00.973Z
Home,"",151.193046786011,-33.8817433247703,2017-02-18T23:28:00.973Z
Home,"",151.192959097074,-33.8818494363597,2017-02-18T23:29:00.973Z
Home,"",151.192992659469,-33.8819489024957,2017-02-18T23:30:00.973Z
Home,"",151.193116238669,-33.8817139960103,2017-02-18T23:31:00.973Z
Home,"",151.193277631936,-33.8816778671697,2017-02-18T23:32:00.973Z
Home,"",151.192923207502,-33.8818192818046,2017-02-18T23:33:00.973Z
Home,"",151.193006362297,-33.8818354350295,2017-02-18T23:34:00.973Z
Home,"",151.192939652713,-33.8819115368629,2017-02-18T23:35:00.973Z
Home,"",151.193142789359,-33.8816861593769,2017-02-18T23:36:00.973Z
Home,"",151.192875665115,-33.8818689918234,2017-02-18T23:37:00.973Z
Home,"",151.192947119275,-33.8818798563236,2017-02-18T23:38:00.973Z
Home,"",151.192870024622,-33.8816915004272,2017-02-18T23:39:00.973Z
Home,"",151.19271526425,-33.8817058013689,2017-02-18T23:40:00.973Z
Home,"",151.193118848693,-33.8817911721741,2017-02-18T23:41:00.973Z
Home,"",151.192884448584,-33.8818478098772,2017-02-18T23:42:00.973Z
Home,"",151.193143210003,-33.8817152733312,2017-02-18T23:43:00.973Z
Home,"",151.192984139632,-33.8815652584073,2017-02-18T23:44:00.973Z
Home,"",151.193030519375,-33.8817676509827,2017-02-18T23:45:00.973Z
Home,"",151.193044640372,-33.8818111860982,2017-02-18T23:46:00.973Z
Home,"",151.193209067913,-33.8816883620781,2017-02-18T23:47:00.973Z
Home,"",151.192946464951,-33.8817668334557,2017-02-18T23:48:00.973Z
Home,"",151.193146885965,-33.8817002941744,2017-02-18T23:49:00.973Z
Home,"",151.19311871602,-33.8819208500123,2017-02-18T23:50:00.973Z
Home,"",151.193022191764,-33.8818164050312,2017-02-18T23:51:00.973Z
Home,"",151.192888841373,-33.8818000725387,2017-02-18T23:52:00.973Z
Home,"",151.193037617467,-33.8817277893444,2017-02-18T23:53:00.973Z
Home,"",151.193062488769,-33.8818584042986,2017-02-18T23:54:00.973Z
Home,"",151.19310631017,-33.8817071360928,2017-02-18T23:55:00.973Z
Home,"",151.193029911129,-33.8817430073964,2017-02-18T23:56:00.973Z
Home,"",151.193106810595,-33.881786070163,2017-02-18T23:57:00.973Z
Home,"",151.192808768637,-33.8816946253101,2017-02-18T23:58:00.973Z
Home,"",151.193004047389,-33.8818544667969,2017-02-18T23:59:00.973Z
Home,"",151.193134921138,-33.8816965139952,2017-02-19T00:00:00.973Z
Home,"",151.193014076888,-33.8816978668578,2017-02-19T00:01:00.973Z
Home,"",151.193051340184,-33.8817655212674,2017-02-19T00:02:00.973Z
Home,"",151.193030346666,-33.8817296322621,2017-02-19T00:03:00.973Z
Home,"",151.193002926311,-33.8818081753446,2017-02-19T00:04:00.973Z
Home,"",151.193133995616,-33.8816820626802,2017-02-19T00:05:00.973Z
Home,"",151.193081995844,-33.8816752599923,2017-02-19T00:06:00.973Z
Home,"",151.192957263577,-33.881569985603,2017-02-19T00:07:00.973Z
Home,"",151.192958200147,-33.8817219937558,2017-02-19T00:08:00.973Z
Cycling,Cycling,151.193023,-33.8817538,2017-02-19T00:08:35.446Z
Cycling,Cycling,151.193023,-33.8817538,2017-02-19T00:08:45.992333Z
Cycling,Cycling,151.1935341,-33.8815231,2017-02-19T00:08:56.538667Z
Cycling,Cycling,151.1948089,-33.8817677,2017-02-19T00:09:07.085Z
Cycling,Cycling,151.1950366,-33.8828246,2017-02-19T00:09:17.631333Z
Cycling,Cycling,151.1947174,-33.8842201,2017-02-19T00:09:28.177667Z
Cycling,Cycling,151.1947174,-33.8842201,2017-02-19T00:09:38.724Z
Broadway Sydney,Shopping mall,151.194621444269,-33.8841305283392,2017-02-19T00:10:38.724Z
Broadway Sydney,Shopping mall,151.194857476614,-33.884408116884,2017-02-19T00:11:38.724Z
Broadway Sydney,Shopping mall,151.194707288544,-33.8841588950546,2017-02-19T00:12:38.724Z
Broadway Sydney,Shopping mall,151.19459912373,-33.8841179320534,2017-02-19T00:13:38.724Z
Broadway Sydney,Shopping mall,151.194553172653,-33.8842489980291,2017-02-19T00:14:38.724Z
Broadway Sydney,Shopping mall,151.194757479992,-33.8842255113229,2017-02-19T00:15:38.724Z
Broadway Sydney,Shopping mall,151.194777142468,-33.8844343781349,2017-02-19T00:16:38.724Z
Broadway Sydney,Shopping mall,151.194688948584,-33.8842988974401,2017-02-19T00:17:38.724Z
Broadway Sydney,Shopping mall,151.194715351541,-33.884292675383,2017-02-19T00:18:38.724Z
Broadway Sydney,Shopping mall,151.194676127163,-33.8841914319516,2017-02-19T00:19:38.724Z
Broadway Sydney,Shopping mall,151.194642142712,-33.8844069124521,2017-02-19T00:20:38.724Z
Broadway Sydney,Shopping mall,151.194576339717,-33.8840470299028,2017-02-19T00:21:38.724Z
Broadway Sydney,Shopping mall,151.194773972124,-33.8843266382657,2017-02-19T00:22:38.724Z
Broadway Sydney,Shopping mall,151.194833220369,-33.8843595693025,2017-02-19T00:23:38.724Z
Broadway Sydney,Shopping mall,151.194646066502,-33.8841381233522,2017-02-19T00:24:38.724Z
Broadway Sydney,Shopping mall,151.194824094725,-33.8842652029397,2017-02-19T00:25:38.724Z
Broadway Sydney,Shopping mall,151.194708368531,-33.8843142990103,2017-02-19T00:26:38.724Z
Broadway Sydney,Shopping mall,151.194561740399,-33.8843679713553,2017-02-19T00:27:38.724Z
Broadway Sydney,Shopping mall,151.194832618387,-33.8843686852967,2017-02-19T00:28:38.724Z
Broadway Sydney,Shopping mall,151.194817836583,-33.8842981343855,2017-02-19T00:29:38.724Z
Broadway Sydney,Shopping mall,151.194910076574,-33.8840948511989,2017-02-19T00:30:38.724Z
Driving,Driving,151.1947174,-33.8842201,2017-02-19T00:30:54.935Z
Driving,Driving,151.1947174,-33.8842201,2017-02-19T00:31:16.466333Z
